"","id","NAME","host.id","host_identity_verified","host.name","neighbourhood.group","neighbourhood","lat","long","country","country.code","instant_bookable","cancellation_policy","room.type","Construction.year","price","service.fee","minimum.nights","number.of.reviews","last.review","reviews.per.month","review.rate.number","calculated.host.listings.count","availability.365","house_rules","license"
"433",1239930,"Best City Area Columbia U Upper West Side C Park",47984042268,"unconfirmed","Nicholas","Manhattan","Upper West Side",40.79765,-73.96245,"United States","US",TRUE,"moderate","Entire home/apt",NA,"$1,032 ","$206 ",5,191,"6/29/2019",2.18,2,1,245,"No Smoking,  Respect for other guests and neighbors.  Well behaved children only.  Limit noise after 10pm.  Please do dishes/run dishwasher prior to departure.   Parking is available on Linwood and Gardner streets 24 hours.    No parking is permitted on Centre Place.",""
"434",1240482,"Your own apartment off Park Avenue",89286069468,"verified","Fenton","Manhattan","Upper East Side",40.78508,-73.95332,"United States","US",TRUE,"strict","Entire home/apt",NA,"$1,123 ","$225 ",4,0,"",NA,1,1,358,"",""
"435",1241034,"Artsy 1 bedroom Apt. 20 min to 42nd Grand Central!",10971876811,"unconfirmed","Darcy","Bronx","Woodlawn",40.89747,-73.8639,"United States","US",TRUE,"moderate","Entire home/apt",2010,"$811 ","$162 ",1,197,"6/23/2019",2.49,5,1,132,"No pets please - and no smoking in the apartment.  Other than that, we're flexible! We'll be here to answer any other questions you might have!",""
"436",1241587,"Lower East Side 2 Bed Apt.",69167978555,"unconfirmed","Albert","Manhattan","Lower East Side",40.72008,-73.98404,"United States","US",FALSE,"strict","Entire home/apt",2019,"$935 ","$187 ",4,19,"7/6/2019",0.2,5,1,327,"",""
"437",1242139,"Astoria-Private Home NYC-",95697755445,"unconfirmed","Marcus","Queens","Astoria",40.75725,-73.91098,"United States","US",TRUE,"flexible","Entire home/apt",2016,"$465 ","$93 ",1,414,"7/3/2019",4.34,5,1,325,"1. No parties. 2. Respect the neighbors. Noise level needs to stay low. 3. Keep feet on the porch when outside. 4. Clean any dishes you use. 5. No smoking ... even on porch. Not a good set up for children (0 - 13).",""
"438",1242691,"BIG, COMFY , PRIV. ROOM, BIG APT, YARD, GREAT LOC.",6842214402,"unconfirmed","Haris","Brooklyn","Williamsburg",40.7102,-73.94495,"United States","US",FALSE,"moderate","Private room",2012,"$256 ","$51 ",2,8,"12/11/2018",0.09,3,4,331,"1. No additional guests not part of the reservation in the building at all.  2. No Pets 3. No Smoking  4. No Children under 10. (The house is not child proof) 5. Remove your shoes 6. Check in is 3-11pm  7. Check out is 10am  *early check in or late check out must be arranged before the reservation starts and may not be accommodated* 8. The bathroom is a shared space, keep the sink clear, there is limited room for your bath products in the shower. 9. No Parties",""
"439",1243243,"Park Slope Apartment",85374559998,"verified","Luke","Brooklyn","Park Slope",40.67359,-73.97904,"United States","US",TRUE,"flexible","Entire home/apt",2005,"$716 ","$143 ",2,0,"",NA,3,1,378,"Please be mindful of others, no loud music and please be clean and keep the place in great condition, as you found it. Any question  or problem, or immediate need you may have, please send me a message or call me, and I would solve it ASAP.",""
"440",1243796,"CHARMING PRIVATE BEDROOM EAST VILLAGE",25500353504,"verified","Miranda","Manhattan","East Village",40.72674,-73.9782,"United States","US",FALSE,"flexible","Private room",2007,"$1,196 ","$239 ",7,25,"2/12/2019",0.3,5,1,283,"No pets, please - and definitely no smoking. Be nice to furniture and posessions - since this is a house that actually gets lived in, they're mostly pretty important to me, rather than just knicknacks.  Read the books, don't break spines! Don't put the pots and pans or cast iron skillets in the dishwasher!  You know, the basics :)",""
"441",1244348,"City Room - Semi Private Bedroom",39254540312,"unconfirmed","Melissa","Manhattan","Harlem",40.81156,-73.94571,"United States","US",TRUE,"moderate","Private room",2003,"$448 ","$90 ",3,119,"5/28/2019",1.22,1,5,114,"Must be 21 to book No loud music No parties No smoking No pets",""
"442",1244900,"Cozy apartment in a brownstone",81186886194,"verified","Adelaide","Manhattan","Harlem",40.80497,-73.95016,"United States","US",FALSE,"moderate","Entire home/apt",2021,"$920 ","$184 ",-12,203,"7/6/2019",2.14,5,3,77,"",""
"443",1245453,"Female Only Clean15min to Manhattan",14904883782,"unconfirmed","Aida","Queens","Sunnyside",40.7385,-73.91806,"United States","US",TRUE,"strict","Private room",2017,"$805 ","$161 ",40,53,"11/16/2018",0.55,1,3,376,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",""
"444",1246005,"Greenpoint Spacious Loft",77788716550,"verified","Lenny","Brooklyn","Greenpoint",40.72937,-73.95671,"United States","US",FALSE,"flexible","Entire home/apt",2008,"$859 ","$172 ",2,104,"6/16/2019",1.09,2,1,211,"",""
"445",1246557,"Private E. Village Townhouse Stay",35414988368,"unconfirmed","Walter","Manhattan","East Village",40.72587,-73.98438,"United States","US",FALSE,"moderate","Private room",2008,"$691 ","$138 ",3,175,"6/28/2019",1.8,3,1,256,"You're welcome to enjoy all of the amenities of the space.  I do ask that you keep your personal belongings in the bedroom area, so as to keep the common areas clean for all to enjoy.  There's no curfew!  Come and go as you like, but be respectful in the wee hours of the morning or night please. Liability Waiver: If you decide to stay here, you assume responsibility for yourself and your guests for personal injury and property loss/damage. You agree to indemnify/hold harmless the tenant (Christina Marie), landlord and property management company from any loss, liability, damage or cost incurred by you or your guests related to your stay at this apartment. By agreeing to stay here, you are giving up any rights to bring a legal action or assert a claim against the tentant/landlord/ property management.",""
"446",1247110,"Harlem/Hamilton Heights Cozy Room",58292705877,"unconfirmed","Sawyer","Manhattan","Harlem",40.82426,-73.9463,"United States","US",TRUE,"flexible","Private room",2006,"$693 ","$139 ",3,38,"5/8/2018",0.42,4,3,145,"- Please clean after yourself. Do not leave dishes and personal items in the common area such as the kitchen and Bathroom - Please do not bring guest over - Please don't play loud music",""
"447",1247662,"Incredible Prime Williamsburg Loft!",40716509666,"verified","Kevin","Brooklyn","Williamsburg",40.71624,-73.96272,"United States","US",TRUE,"strict","Entire home/apt",2010,"$747 ","$149 ",45,39,"5/2/2019",0.5,5,1,112,"No Smoking, No Pets",""
"448",1248214,"Large  Loft Style  Studio  Space",25614229826,"verified","Penelope","Brooklyn","Bedford-Stuyvesant",40.68101,-73.94081,"United States","US",FALSE,"flexible","Entire home/apt",2020,"$906 ","$181 ",31,88,"6/16/2019",0.91,3,1,296,"",""
"449",1248766,"Hancock Town House!-Stuyvesant Mews",17302896128,"unconfirmed","Lucia","","Bedford-Stuyvesant",40.68669,-73.91989,"United States","US",FALSE,"moderate","Private room",2013,"$999 ","$200 ",1,27,"10/8/2017",0.28,1,4,181,"",""
"450",1249319,"Entire Apt in Heart of Williamsburg",49315683762,"verified","Heather","Brooklyn","Williamsburg",40.71534,-73.95914,"United States","US",FALSE,"flexible","Entire home/apt",2022,"$252 ","$50 ",5,117,"6/29/2019",1.28,5,1,47,"1. Be respectful of me and my home 2. No Pets 3. No Smoking  4. No Children under 10. (The house is not child proof) 5. Remove your shoes 6. Check in is 3-11pm  7. Check out is 10am  *early check in or late check out must be arranged before the reservation starts and may not be accommodated* 8. The bathroom is a shared space, keep the sink clear, there is limited room for your bath products in the shower.",""
"451",1249871,"Clinton Hill + Free Coffee = #smile",51816754540,"verified","Fenton","Brooklyn","Clinton Hill",40.68288,-73.96024,"United States","US",FALSE,"moderate","Private room",2017,"$718 ","$144 ",3,43,"5/20/2019",0.44,2,2,130,"I have other roommates so be respectful of that.",""
"452",1250423,"",63433096145,"verified","Evelyn","Brooklyn","Greenpoint",40.72489,-73.95494,"United States","US",TRUE,"strict","Entire home/apt",2015,"$120 ","$24 ",5,4,"3/13/2015",0.05,3,1,106,"",""
"453",1250976,"",41755426035,"unconfirmed","Bruce","Brooklyn","Williamsburg",40.70867,-73.94284,"United States","US",FALSE,"strict","Entire home/apt",2011,"$1,161 ","$232 ",2,385,"6/29/2019",4,5,1,97,"- $150 Pet Fee - 14.45% Tax Will be adjusted into price once confirmed!",""
"454",1251528,"",44376708665,"unconfirmed","Aldus","Brooklyn","Bedford-Stuyvesant",40.67963,-73.93908,"United States","US",TRUE,"strict","Private room",2014,"$407 ","$81 ",1,64,"7/1/2019",0.68,1,3,368,"",""
"455",1252080,"Red Room for two in Brownstone for $1355/mo",43465301578,"verified","Gianna","Brooklyn","Bedford-Stuyvesant",40.6798,-73.93908,"United States","US",TRUE,"moderate","Private room",2017,"$857 ","$171 ",1,39,"6/24/2019",0.41,5,3,193,"",""
"456",1252633,"Chelsea living, 2BR best location",42275596201,"unconfirmed","Kirsten","Manhattan","Chelsea",40.74346,-73.99882,"United States","US",FALSE,"flexible","Private room",2004,"$839 ","$168 ",2,37,"7/3/2019",1.79,2,1,362,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",""
"457",1253185,"LOCATION LOCATION LOCATION UWS 60's",61131560985,"verified","Freddie","Manhattan","Upper West Side",40.77724,-73.98109,"United States","US",TRUE,"flexible","Entire home/apt",2021,"$1,126 ","$225 ",3,10,"1/1/2019",0.12,5,1,100,"In the kitchen the primary thing would be to wash your own dishes and clean up after yourself. We don't usually use shoes in the house, we can provide you with slippers or you might want to bring some. Its not a problem if you have to use orthopedic shoes. The bathroom is clean and we want folks to hang up your towels,either in your room or in the bathroom, and not leave the floor wet. We are not a loud house at night. Alcohol is fine so long as you aren't bent on getting drunk. And please no smoking inside, we have plenty of space outdoors for that. If you are here by yourselves for more than 3-4 days we may ask you to water the house plants. We ask that you recycle all pertinent trash and compost your food scraps, if you're not familiar with that we'll be happy to show you our system. No outdoor fires allowed if we are not present. Check in time is best at 3 PM and check out is at noon.",""
"458",1253737,"In the heart of East Village",65849605461,"verified","Adam","Manhattan","East Village",40.72972,-73.97995,"United States","US",TRUE,"strict","Entire home/apt",2020,"$166 ","$33 ",2,103,"6/24/2019",1.08,2,1,248,"",""
"459",1254289,"Sunny 15min to Manhattan LADY only",90186098837,"verified","Honey","Queens","Sunnyside",40.74102,-73.91681,"United States","US",FALSE,"moderate","Private room",2004,"$330 ","$66 ",40,41,"6/1/2019",0.43,2,3,400,"#NAME?",""
"460",1254842,"Surfer room 15mins to downtown NYC!",83903389887,"verified","Eleanor","Brooklyn","Williamsburg",40.71309,-73.94128,"United States","US",FALSE,"flexible","Private room",2018,"$225 ","$45 ",6,3,"8/31/2014",0.03,5,1,231,"No smoking",""
"461",1255394,"Manhattan Penthouse-Max.12 guests",64685280889,"unconfirmed","Lydia","Manhattan","Harlem",40.83096,-73.94633,"United States","US",TRUE,"strict","Entire home/apt",2010,"$839 ","$168 ",3,227,"6/26/2019",2.33,3,1,399,"",""
"462",1255946,"Prime Williamsburg 3 BR with Deck",47032262131,"unconfirmed","Sydney","Brooklyn","Williamsburg",40.71323,-73.95745,"United States","US",FALSE,"moderate","Entire home/apt",NA,"$687 ","$137 ",5,37,"12/27/2018",0.79,5,1,297,"1. Please clean-up after yourself in the kitchen and keep the living room tidy. 2. Since we go to work/school, please avoid loud noises after 11pm during weekdays.  3. Important: To ensure everyone's safety, guest will be charged the full fee of changing the door knob if key is lost/stolen",""
"463",1256499,"Beautiful Brooklyn Oasis",64691515953,"verified","Julia","Brooklyn","Crown Heights",40.67212,-73.9506,"United States","US",FALSE,"moderate","Entire home/apt",NA,"$293 ","$59 ",2,29,"6/28/2019",0.35,2,1,-4,"",""
"464",1257051,"Blue Room in Awesome Artist's Apartment!",62654081415,"unconfirmed","Adam","Brooklyn","Williamsburg",40.71023,-73.96665,"United States","US",TRUE,"strict","Private room",NA,"$814 ","$163 ",3,205,"12/31/2017",2.31,5,3,199,"My roommates and I take a lot of pride in keeping the house clean and tidy, particularly the common areas. If you plan on staying for more than a couple weeks, all the cleaning supplies under the kitchen sink and a vacuum are at your disposal :) No pets and no smoking please.",""
"465",1257603,"Cool & Spacious Harlem Artist Flat",21976510866,"","Rafael","Manhattan","Harlem",40.80523,-73.95139,"United States","US",FALSE,"flexible","Entire home/apt",NA,"$698 ","$140 ",5,42,"6/3/2019",0.44,5,2,10,"#NAME?",""
"466",1258156,"☆ STUDIO East Village ☆ Own bath! ☆ Sleeps 4 ☆",87134189711,"","Alan","","East Village",40.72636,-73.98917,"United States","US",TRUE,"strict","Entire home/apt",NA,"$515 ","$103 ",2,280,"7/5/2019",2.92,1,3,94,"",""
"467",1258708,"Greenpoint Loft / Le Chez Andrea",60141836267,"","Melanie","Brooklyn","Greenpoint",40.72185,-73.93956,"United States","US",TRUE,"strict","Private room",NA,"$1,124 ","$225 ",4,86,"6/8/2019",0.89,1,3,228,"",""
